Ordre;Varenummer;Varenavn;Labels;Leveret;Individ;Klargøring;Individ varenummer;Model;Navn
0731972;NORCON 120 HVID;Norcon 120 - hvid - 3 hylder;1,00;1,00;NORCON 120 HVID;Nej;NORCON 120 HVID;NORCON 120 HVID;Norcon 120 - hvid - 3 hylder
