Ordre;Varenummer;Varenavn;Labels;Leveret;Individ;Klargøring;Individ varenummer;Model;Navn
0732232;DELI 175-120 9005;DELI 175-120 - sort/RAL 9005 - convenience køler;3,00;3,00;DELI 175-120 9005;Nej;DELI 175-120 9005;DELI 175-120 9005;DELI 175-120 - sort/RAL 9005 - convenience køler
