Ordre;Varenummer;Varenavn;Labels;Leveret;Individ;Klargøring;Individ varenummer;Model;Navn
0732788;CAKETOWER 53E;CakeTower 53-E - køletårn til kager - luft 2°;1,00;1,00;CAKETOWER 53E;Nej;CAKETOWER 53E;CAKETOWER 53E;CakeTower 53-E - køletårn til kager - luft 2°
0732788;DELI 135-90 PEPSI;DELI 135-90 - med  Pepsi dekoration - RAL 9006;2,00;2,00;DELI 135-90 PEPSI;Nej;DELI 135-90 PEPSI;DELI 135-90 PEPSI;DELI 135-90 - med  Pepsi dekoration - RAL 9006
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
