Ordre;Varenummer;Varenavn;Labels;Leveret;Individ;Klargøring;Individ varenummer;Model;Navn
0731753;DELI 135-60 0088;DELI 135-60 - convenience køler - hvid/RAL 0088;2,00;2,00;DELI 135-60 0088;Nej;DELI 135-60 0088;DELI 135-60 0088;DELI 135-60 - convenience køler - hvid/RAL 0088
