Ordre;Varenummer;Varenavn;Labels;Leveret;Individ;Klargøring;Individ varenummer;Model;Navn
0732667;OPERA 900 SO M HVID;OPERA 900 SO M -HVID - Convenience køler med 3 hylder;2,00;2,00;OPERA 900 SO M HVID;Nej;OPERA 900 SO M HVID;OPERA 900 SO M HVID;OPERA 900 SO M -HVID - Convenience køler med 3 hylder
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
